"FileName",,,
,"SC","ExportName",
,"string","string",
,"sc/level_spell_arena.sc","game_area",
"Objects",,,
,"spell_crystal_rock_left",,
,,"x","y"
,,"int","int"
,,-2064,14707
,,4000,37000
,,-10500,31500
,,32000,7000
,"spell_crystal_rock_right",,
,,"x","y"
,,"int","int"
,,20366,18791
,,24500,-3500
,"spell_pot_left",,
,,"x","y"
,,"int","int"
,,-2067,19291
,"spell_pot_right",,
,,"x","y"
,,"int","int"
,,20866,13958
,"spell_stand_blue_left",,
,,"x","y"
,,"int","int"
,,-2265,24248
,,-2266,30375
,,-7000,24000
,,-7000,30500
,"spell_stand_blue_right",,
,,"x","y"
,,"int","int"
,,20565,24207
,,20565,30375
,,25000,26000
,"spell_stand_red_left",,
,,"x","y"
,,"int","int"
,,-2232,10125
,,-2166,4000
,"spell_stand_red_right",,
,,"x","y"
,,"int","int"
,,20567,9916
,,20567,3750
,"spell_arena_edge_back",,
,,"x","y"
,,"int","int"
,,3667,34000
,,665,33916
,,14633,33958
,,17663,33916
,,30500,31500
,,33500,31500
,"spell_arena_edge_pole",,
,,"x","y"
,,"int","int"
,,-1866,34916
,,20198,34625
,,-1464,-498
,,19597,-245
,,12000,37000
,,6000,37000
,,11500,39000
,,6500,39000
,,11500,-2500
,,6500,-2500
,,7000,-4500
,,11000,-4500
,,30000,34000
,,34000,34000
,"spell_entry_pole_back",,
,,"x","y"
,,"int","int"
,,11593,-912
,,11901,35208
,"spell_arena_edge_front",,
,,"x","y"
,,"int","int"
,,930,-416
,,3867,-413
,,17160,-411
,,14262,-411
,"spell_entry_pole_front",,
,,"x","y"
,,"int","int"
,,6497,-995
,,6322,35125
,"goblin_tree2",,
,,"x","y"
,,"int","int"
,,-4500,39000
,,21500,36000
,,26000,29000
,,5500,40500
,,12500,40000
,,1000,43000
,,18500,42500
,,2000,-5500
,,-3500,-6500
,,6000,-9500
,,16000,-5500
,,22000,-6500
,,12500,-6500
,,26000,-500
,,25500,9500
,,-5000,13500
,,-10500,24000
,,-9500,11500
,,30000,36500
,,37500,34500
,,32500,29000
,,34000,16000
,,36500,10500
,,35500,4500
,,32500,
,,26500,-6500
,,37000,41500
,,7000,46000
,,-15500,22000
,,-17500,27500
,,-14500,8500
,,-19500,34000
,,-15500,37000
,,13500,48000
,,-9500,39500
,,-15500,44000
,,-22000,19500
,,-19000,23000
,,-22500,30500
,,-25500,16000
,,-21500,3500
,,-24500,-8000
,,500,-11000
,,22000,-11500
,,18000,-9500
,"goblin_tree3",,
,,"x","y"
,,"int","int"
,,-500,-5500
,,-500,39500
,,-7500,43500
,,-11500,-7500
,,22500,41000
,,29000,25500
,,23000,21000
,,-11500,26500
,,24000,11000
,,27500,2500
,,23500,2500
,,-6500,3000
,,5500,45500
,,-10000,
,,16500,45500
,,19500,-6500
,,11500,42000
,,36000,43500
,,31000,41500
,,33000,36500
,,38000,26500
,,37500,21500
,,32000,19000
,,32500,11000
,,29000,9500
,,37000,6500
,,30500,2000
,,37500,-6500
,,31500,-9000
,,30000,-6500
,,25500,-10500
,,-14500,17500
,,-13500,4000
,,-14500,32000
,,-18000,21500
,,11500,48000
,,-12500,11000
,"goblin_tree4",,
,,"x","y"
,,"int","int"
,,15500,40000
,,27000,35500
,,23500,14500
,,14000,-3500
,,-7000,-6000
,,-13500,20000
,,-9000,35000
,,14500,-9000
,,3500,-4500
,,2000,39000
,,-2500,39500
,,-14000,24500
,,27500,-3000
,,25000,43500
,,35000,47000
,,26500,47500
,,37000,30000
,,36500,18500
,,30500,13000
,,34000,8000
,,37500,2500
,,38000,-8500
,,26500,3500
,,-20500,38500
,,-17500,16000
,,-14500,-2500
,,2500,48000
,,2500,48000
,"spell_blue_deco",,
,,"x","y"
,,"int","int"
,,500,17500
,,17500,17500
,,25000,14000
,,-4000,17000
,,-500,35000
,"spell_red_deco",,
,,"x","y"
,,"int","int"
,,500,14500
,,17500,14500
,,5000,-2500
,"goblin_tree1",,
,,"x","y"
,,"int","int"
,,14500,36500
,,24000,34500
,,24000,6500
,,-3000,-4000
,,20500,-4000
,,24500,19000
,,-5000,34500
,,-10500,18000
,,-2500,37000
,,28500,13500
,,21000,42500
,,-6500,9500
,,-8000,4500
,,27000,41500
,,24000,40000
,,14000,44000
,,-12000,22000
,,-12000,34500
,,3500,43500
,,29000,20000
,,35500,25500
,,29000,27000
,,34000,22000
,,32500,23000
,,35000,39500
,,30500,41500
,,30500,44500
,,36500,15000
,,29500,7500
,,32000,-2500
,,35000,-5000
,,32500,-9000
,,29500,-10000
,,35500,500
,,-2500,46500
,,-14000,41000
,,-15500,11000
,,-17000,32500
,,-15500,29000
,,-11500,8000
,,-17000,2500
,,-12500,500
,,-18000,7000
,,-10500,-3500
,,-16000,-5500
,,22000,47500
,,-10500,44500
,,-6500,48500
,,-21000,46500
,,-20500,-3000
,,-22500,11000
,,-24500,27000
,,-23500,35500
,,-26500,42500
,,-9500,-11000
,,-5500,-9000
,"goblin_woodwall1",,
,,"x","y"
,,"int","int"
,,22000,33000
,,-17000,-10500
,,-13000,-10000
,"goblin_woodtower2",,
,,"x","y"
,,"int","int"
,,-20500,-11000
"Background",,,
