"FileName",,,
,"SC","ExportName",
,"string","string",
,"sc/level_goblin_arena.sc","goblin_bgr",
"Objects",,,
,"Grassland_rock1",,
,,"x","y"
,,"int","int"
,,6466,-1875
,,11000,-1707
,,7000,36000
,,4500,34458
,,18000,32500
,,11500,36500
,"Grassland_bush1",,
,,"x","y"
,,"int","int"
,,500,14500
,,500,17500
,,17500,17500
,,17500,14500
,"goblin_sidestand_left",,
,,"x","y"
,,"int","int"
,,-4000,21500
,,-4000,28000
,,-4000,11500
,,-4000,5000
,,-19500,7500
,"goblin_sidestand_right",,
,,"x","y"
,,"int","int"
,,22000,5000
,,22000,11500
,,22000,21500
,,22000,28000
,"goblin_roofshade_left_red",,
,,"x","y"
,,"int","int"
,,-3000,12000
,"goblin_roofshade_left_blue",,
,,"x","y"
,,"int","int"
,,-2000,30000
,"goblin_roofshade_right_blue",,
,,"x","y"
,,"int","int"
,,20000,30000
,"goblin_roofshade_right_red",,
,,"x","y"
,,"int","int"
,,21000,13000
,"goblin_stone1",,
,,"x","y"
,,"int","int"
,,9000,37000
,,-27000,-9500
,,-17500,38500
,,38000,40000
,"goblin_stone2",,
,,"x","y"
,,"int","int"
,,9064,-3121
,,33000,-5000
,,18500,43000
,,-27000,21000
,"goblin_woodtower1",,
,,"x","y"
,,"int","int"
,,-3500,-1500
,,-17500,25000
,"goblin_woodpole1",,
,,"x","y"
,,"int","int"
,,12500,-3500
,,15500,-3500
,,5000,-4000
,,2000,-4000
,,5500,39500
,,2500,40000
,,12500,40000
,,15500,40500
,,19500,15000
,,20000,17500
,,28500,15500
,,29000,17500
,,-5500,31500
,,-8500,31500
,,22000,32000
,,25000,32000
,,22500,15000
,,25500,15000
,,23000,17500
,,26000,18000
,,-16000,19500
,,-13000,19500
,,-10000,19500
,,-17000,17500
,,-14000,17000
,,-11000,16500
,,30500,41500
,,37500,17500
,,34500,17000
,,32000,17500
,,31500,15000
,,34500,15000
,,37500,15500
,,-20000,17500
,,-23000,17500
,,-26000,18000
,,-29000,17500
,,-19000,19500
,,-22000,19500
,,-25000,19500
,,-28000,20000
,,-31000,20000
,"goblin_sharp1",,
,,"x","y"
,,"int","int"
,,-6000,1500
,,-6000,35000
,,24000,1500
,,24000,34500
,,30500,-4000
,,1000,-10500
,,15000,-11500
,,5500,-6500
,,4500,48000
,,25000,49000
,,22500,45500
,,-20500,4500
,,-14500,-7000
,"goblin_waterwheel",,
,,"x","y"
,,"int","int"
,,-6000,18500
,"goblin_woodwall1",,
,,"x","y"
,,"int","int"
,,-4000,19000
,,-3000,15500
,,-7500,19000
,,32500,-11000
,,28500,-11000
,,-10500,16000
,,-15000,24500
,"goblin_blue_tower",,
,,"x","y"
,,"int","int"
,,-2500,38500
,"goblin_red_tower",,
,,"x","y"
,,"int","int"
,,20500,-2500
,"goblin_tree1",,
,,"x","y"
,,"int","int"
,,1500,44000
,,-11000,38500
,,-11500,24000
,,6000,42000
,,28500,19000
,,-11500,7500
,,13000,42000
,,26000,22500
,,16000,44500
,,21500,42500
,,24500,39500
,,-5000,-6500
,,15500,-5500
,,11500,-6000
,,-8500,-5000
,,24000,-4000
,,22500,500
,,-8500,6000
,,-9000,11500
,,-13500,-4000
,,-22500,21500
,,30000,26500
,,-19000,30000
,,-15500,36000
,,-21000,43000
,,-19000,12500
,,-22500,2500
,,-18500,-500
,,-27500,-5000
,,-22500,-9500
,,35500,-7500
,,31000,500
,,37000,10000
,,33000,19500
,,36000,34000
,,31000,38500
,,37000,44500
,"goblin_tree2",,
,,"x","y"
,,"int","int"
,,-9500,34500
,,26500,34000
,,27500,42500
,,25000,36000
,,7000,-6500
,,13500,-6500
,,25000,13500
,,27500,10500
,,27000,5500
,,26500,19500
,,-7000,-2500
,,-9500,10000
,,-9000,3500
,,-11500,21000
,,-9000,-500
,,-13500,15000
,,-9500,21500
,,-11500,36500
,,15500,42500
,,-8500,25500
,,-14000,22000
,,35500,26500
,,31000,33000
,,36000,38000
,,32000,44500
,,38000,21500
,,32000,11000
,,29000,7000
,,37000,2000
,,30500,-7000
,,25000,-10500
,,19500,-11500
,,28000,-8500
,,-14500,44000
,,-22500,36500
,,-20000,23000
,,-23000,13000
,,-16500,-8500
,,-12000,-11000
,,-25500,-2500
,"goblin_tree3",,
,,"x","y"
,,"int","int"
,,6500,37000
,,30000,20500
,,16500,35000
,,-10500,29000
,,12000,37000
,,4500,-2500
,,-12000,1500
,,12500,-2000
,,26500,500
,,33000,-7500
,,27000,-6000
,,34500,7000
,,33000,9000
,,36000,18500
,,32500,24000
,,38000,30000
,,34000,41000
,,29000,46500
,,-19500,33500
,,-15000,30500
,,-25000,25500
,,-19500,1500
,,-9000,-11000
,"goblin_tree4",,
,,"x","y"
,,"int","int"
,,-12500,31000
,,1000,36000
,,24000,43500
,,27500,38000
,,28000,28000
,,-8500,28500
,,27000,-1500
,,-500,-8500
,,1500,-7000
,,4000,-6000
,,-4000,
,,-1500,44500
,,-4500,42500
,,31500,30500
,,38000,36000
,,31000,4500
,,28500,1500
,,37000,-4500
,,32500,-9500
,,36500,-11000
,,38000,-7500
,,30000,35000
,,35500,45000
,,32000,46500
,,37000,47500
,,38000,47000
,,-22500,26500
,,-14000,27500
,,-26500,30000
,,-15500,5000
,,-16000,11000
,,-8000,41000
,,-11000,46500
,,-11500,43000
,,-23000,45000
,"goblin_sharp3",,
,,"x","y"
,,"int","int"
,,0,42000
,,1000,41000
,,18000,41000
,,19000,41500
,,-500,-2000
,,500,-3000
,,17000,-5000
,,18000,-4000
,,29000,41500
,,33000,42000
,,34500,17500
,,30600,15125
,,-20566,11875
,,35000,-10500
,,-22800,17625
,"goblin_woodtower2",,
,,"x","y"
,,"int","int"
,,21000,38500
"Background",,,
